city,exp,year,country,adult_population,t2m_mean_corrected,osa_person_days_corrected,yld_diff_mean_corrected,yld_diff_max_corrected,yld_diff_min_corrected,yll_diff_corrected,yll_diff_min_corrected,yll_diff_max_corrected,money_cost_corrected,money_cost_min_corrected,money_cost_max_corrected,population_adult
Athens,ssp585,2035,Greece,8325766.5,18.286287509736123,50531632.25872794,11075.426248488728,14159.850119996267,7991.002376981188,521.4280744204287,327.8096180970935,715.0465307437639,533223676.50598925,266611838.25299463,799835514.7589839,8325766.5
Athens,ssp585,2036,Greece,8325766.5,18.327334726348464,52007394.96759261,11398.881088787834,14604.600525407537,8193.16165216813,536.6562408814835,335.4237013276209,737.8887804353462,548796330.3486784,274398165.1743392,823194495.5230175,8325766.5
Athens,ssp585,2037,Greece,8325766.5,18.372273592193807,53321556.701330006,11686.916537278223,15000.64926708182,8373.183807474623,550.2168719489928,342.2040168613754,758.2297270366098,562663726.272068,281331863.136034,843995589.408102,8325766.5
Athens,ssp585,2038,Greece,8325766.5,18.418246790090194,56702428.079113856,12427.929441997969,16019.542011071475,8836.316872924464,585.1035592294402,359.6473605015992,810.5597579572814,598339610.5701519,299169805.28507596,897509415.855228,8325766.5
Athens,ssp585,2039,Greece,8325766.5,18.348429376224626,53383465.266959295,11700.485537964094,15019.306643024895,8381.664432903292,550.855696833986,342.52342930387204,759.1879643640998,563317002.4774168,281658501.2387084,844975503.7161251,8325766.5
Athens,ssp585,2040,Greece,8325766.5,18.372386614211266,53401441.83278444,11704.425607186042,15024.724238205075,8384.12697616701,551.0411942280718,342.61617800091494,759.4662104552283,563506696.1423899,281753348.07119495,845260044.2135849,8325766.5
Athens,ssp585,2041,Greece,8325766.5,18.412124204558978,55111156.76369523,12079.157646837724,15539.980792726137,8618.334500949311,568.6834773759433,351.4373195748507,785.9296351770358,581548078.1537526,290774039.0768763,872322117.2306288,8325766.5
Athens,ssp585,2042,Greece,8325766.5,18.456020542507183,56448616.71501606,12372.299553976534,15943.050915042002,8801.548192911068,582.4845191364961,358.3378404551271,806.6311978178649,595661323.2745769,297830661.63728845,893491984.9118654,8325766.5
Athens,ssp585,2043,Greece,8325766.5,18.81341452951865,67132295.76064461,14713.927837949916,19162.789805505403,10265.065870394432,692.7277458734536,413.4594538236059,971.9960379233012,708398441.880831,354199220.9404155,1062597662.8212465,8325766.5
Athens,ssp585,2044,Greece,8325766.5,18.423295443840217,54937067.61663026,12041.00112145362,15487.515570322994,8594.486672584248,566.8870784734341,350.53912012359615,783.2350368232721,579711041.6107317,289855520.80536586,869566562.4160976,8325766.5
Athens,ssp585,2045,Greece,8325766.5,18.75941876257532,65560232.322737634,14369.365988545647,18689.017262574533,10049.714714516762,676.5058671283248,405.34851445104135,947.6632198056079,691809596.2688514,345904798.1344257,1037714394.4032772,8325766.5
Athens,ssp585,2046,Greece,8325766.5,18.675938567606806,65370506.83506296,14327.782320014212,18631.839718343806,10023.724921684616,674.5481192526943,404.3696405132261,944.7265979921619,689807560.7607405,344903780.38037026,1034711341.1411108,8325766.5
